date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:14:32	14622/14622	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:31%20GMT	https://www.baristapaulbassett.co.kr/Index.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/Index.html	(from )
16:14:32	23/23	---M--	200	added ('OK')	text/plain	etag:W/%2223-1550826156000%22	https://www.baristapaulbassett.co.kr/robots.txt		(from )
16:14:32	1249/1249	---M--	200	added ('OK')	image/png	etag:W/%221249-1554963498000%22	https://www.baristapaulbassett.co.kr/images/common/favicon_32.png	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/images/common/favicon_32.png	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:32	1608/1608	---M--	200	added ('OK')	image/png	etag:W/%221608-1554963498000%22	https://www.baristapaulbassett.co.kr/images/common/favicon_196.png	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/images/common/favicon_196.png	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:33	3557/3557	---M--	200	added ('OK')	text/css	etag:W/%223557-1573550186000%22	https://www.baristapaulbassett.co.kr/css/fonts.css?time=1639552472115	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/fontseef7.css	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:33	26761/26761	---M--	200	added ('OK')	text/css	etag:W/%2226761-1628061441000%22	https://www.baristapaulbassett.co.kr/css/common.css?time=1639552472115	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/commoneef7.css	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:33	7892/7892	---M--	200	added ('OK')	text/css	etag:W/%227892-1608732226000%22	https://www.baristapaulbassett.co.kr/css/layout.css?time=1639552472115	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/layouteef7.css	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:34	22255/22255	---M--	200	added ('OK')	text/css	etag:W/%2222255-1554963507000%22	https://www.baristapaulbassett.co.kr/css/swiper.css?time=1639552472115	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/swipereef7.css	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:34	1776/1776	---M--	200	added ('OK')	text/css	etag:W/%221776-1554963507000%22	https://www.baristapaulbassett.co.kr/css/slick.css?time=1639552472115	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/slickeef7.css	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:34	25680/25680	---M--	200	added ('OK')	text/css	etag:W/%2225680-1554963506000%22	https://www.baristapaulbassett.co.kr/css/animate.css?time=1639552472115	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/animateeef7.css	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:34	196522/196522	---M--	200	added ('OK')	text/css	etag:W/%22196522-1638758113000%22	https://www.baristapaulbassett.co.kr/css/content.css?time=1639552472115	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/contenteef7.css	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:35	86708/86708	---M--	200	added ('OK')	application/javascript	etag:W/%2286708-1554773882000%22	https://www.baristapaulbassett.co.kr/js/jquery-3.1.1.min.js	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/jquery-3.1.1.min.js	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:35	10300/10300	---M--	200	added ('OK')	application/javascript	etag:W/%2210300-1554773882000%22	https://www.baristapaulbassett.co.kr/js/imagesloaded.pkgd.js	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/imagesloaded.pkgd.js	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:35	6412/6412	---M--	200	added ('OK')	application/javascript	etag:W/%226412-1597765850000%22	https://www.baristapaulbassett.co.kr/js/common.js	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/common.js	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:36	4800/4800	---M--	200	added ('OK')	application/javascript	etag:W/%224800-1608734105000%22	https://www.baristapaulbassett.co.kr/js/ui.js?time=1639552472115	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/uieef7.js	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:36	2778/2778	---M--	200	added ('OK')	application/javascript	etag:W/%222778-1554773882000%22	https://www.baristapaulbassett.co.kr/js/jquery.mousewheel.js	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/jquery.mousewheel.js	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:36	124740/124740	---M--	200	added ('OK')	application/javascript	etag:W/%22124740-1554773882000%22	https://www.baristapaulbassett.co.kr/js/swiper.min.js	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/swiper.min.js	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:37	88955/88955	---M--	200	added ('OK')	application/javascript	etag:W/%2288955-1554773882000%22	https://www.baristapaulbassett.co.kr/js/slick.js	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/slick.js	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:37	16672/16672	---M--	200	added ('OK')	application/javascript	etag:W/%2216672-1554773882000%22	https://www.baristapaulbassett.co.kr/js/main.js	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/js/main.js	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:37	19712/19712	---M--	200	added ('OK')	text/css	etag:W/%2219712-1578554372000%22	https://www.baristapaulbassett.co.kr/css/main.css	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/css/main.css	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:37	11201/11201	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:37%20GMT	https://www.baristapaulbassett.co.kr/aboutus/brand/Identity.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/aboutus/brand/Identity.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:38	11174/11174	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:37%20GMT	https://www.baristapaulbassett.co.kr/aboutus/intro/Ceo.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/aboutus/intro/Ceo.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:38	11183/11183	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:38%20GMT	https://www.baristapaulbassett.co.kr/aboutus/contribution/Contribution.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/aboutus/contribution/Contribution.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:38	13885/13885	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:38%20GMT	https://www.baristapaulbassett.co.kr/menu/new/List.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/menu/new/List.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:39	26918/26918	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:38%20GMT	https://www.baristapaulbassett.co.kr/menu/List.pb?cid1=A	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/menu/List9e24.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:39	30230/30230	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:38%20GMT	https://www.baristapaulbassett.co.kr/menu/List.pb?cid1=B	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/menu/Listb034.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:39	12863/12863	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:39%20GMT	https://www.baristapaulbassett.co.kr/menu/List.pb?cid1=C	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/menu/Listcaa1.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:39	26218/26218	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:39%20GMT	https://www.baristapaulbassett.co.kr/menu/List.pb?cid1=D	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/menu/List245b.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:40	35782/35782	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:39%20GMT	https://www.baristapaulbassett.co.kr/menu/List.pb?cid1=E	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/menu/List725a.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:40	18104/18104	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:40%20GMT	https://www.baristapaulbassett.co.kr/store/Store.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/store/Store.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:40	21097/21097	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:40%20GMT	https://www.baristapaulbassett.co.kr/society/Introduction.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/society/Introduction.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:41	13685/13685	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:40%20GMT	https://www.baristapaulbassett.co.kr/society/Rating.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/society/Rating.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:41	11009/11009	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:40%20GMT	https://www.baristapaulbassett.co.kr/society/Ecard.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/society/Ecard.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:41	15888/15888	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:41%20GMT	https://www.baristapaulbassett.co.kr/society/MobileApp.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/society/MobileApp.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:41	25590/25590	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:41%20GMT	https://www.baristapaulbassett.co.kr/society/Partnership.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/society/Partnership.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:42	17794/17794	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:41%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/event/List.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/event/List.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:42	9695/9695	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:42%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/class/ClassInfo.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/class/ClassInfo.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:42	12353/12353	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:42%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/notice/List.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/notice/List.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:43	9120/9120	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:42%20GMT	https://www.baristapaulbassett.co.kr/eshop/index.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/eshop/index.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:43	14622/14622	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:42%20GMT	https://www.baristapaulbassett.co.kr/member/Login.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/member/Login.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:43	9440/9440	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:43%20GMT	https://www.baristapaulbassett.co.kr/member/join/Certify.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/member/join/Certify.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:44	26267/26267	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:43%20GMT	https://www.baristapaulbassett.co.kr/contactus/Faq.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/contactus/Faq.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:44	11178/11178	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:43%20GMT	https://www.baristapaulbassett.co.kr/contactus/recruit/process.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/contactus/recruit/process.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:44	19555/19555	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:43%20GMT	https://www.baristapaulbassett.co.kr/contactus/Suggest.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/contactus/Suggest.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:44	11258/11258	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:45%20GMT	https://www.baristapaulbassett.co.kr/contactus/coffeebeans/Signature.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/contactus/coffeebeans/Signature.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:45	6617/6617	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2007:14:45%20GMT	https://www.baristapaulbassett.co.kr/01	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/01.2c.delayed	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:45	517216/517216	---M--	200	added ('OK')	image/jpeg	etag:W/%22517216-1637823612000%22	https://www.baristapaulbassett.co.kr/upload/banner/202111/imagePcFile_202111250400120850.jpg	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/upload/banner/202111/imagePcFile_202111250400120850.jpg	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:45	304856/304856	---M--	200	added ('OK')	image/jpeg	etag:W/%22304856-1637823612000%22	https://www.baristapaulbassett.co.kr/upload/banner/202111/imageStrapFile_202111250400120851.jpg	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/upload/banner/202111/imageStrapFile_202111250400120851.jpg	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:46	15553/15553	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:46%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/event/View.pb?eventSeq=1583	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/event/View4e25.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:46	6617/6617	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2007:14:46%20GMT	https://www.baristapaulbassett.co.kr/02	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/02.30.delayed	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:46	646913/646913	---M--	200	added ('OK')	image/jpeg	etag:W/%22646913-1637661594000%22	https://www.baristapaulbassett.co.kr/upload/banner/202111/imagePcFile_202111230659542800.jpg	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/upload/banner/202111/imagePcFile_202111230659542800.jpg	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:47	361133/361133	---M--	200	added ('OK')	image/jpeg	etag:W/%22361133-1637661594000%22	https://www.baristapaulbassett.co.kr/upload/banner/202111/imageStrapFile_202111230659542801.jpg	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/upload/banner/202111/imageStrapFile_202111230659542801.jpg	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:47	11062/11062	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:47%20GMT	https://www.baristapaulbassett.co.kr/menu/new/View.pb?cid1=&seq=1064	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/menu/new/View1264.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:47	9135/9135	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:47%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1582	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/notice/View5386.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:47	9754/9754	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:47%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1581	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/notice/Viewe6b1.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:48	9803/9803	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:48%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1562	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/notice/View7e0d.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:48	9805/9805	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:48%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1561	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/notice/View5c48.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:48	9725/9725	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:48%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/notice/View.pb?seq=1541	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/notice/Viewbd0e.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:49	10828/10828	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:48%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/event/View.pb?eventSeq=1602	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/event/Viewa2fe.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:49	123440/123440	---M--	200	added ('OK')	image/jpeg	etag:W/%22123440-1638258198000%22	https://www.baristapaulbassett.co.kr/upload/banner/202111/imagePcFile_202111300443185720.jpg	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/upload/banner/202111/imagePcFile_202111300443185720.jpg	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:49	304439/304439	---M--	200	added ('OK')	image/jpeg	etag:W/%22304439-1637661708000%22	https://www.baristapaulbassett.co.kr/upload/banner/202111/imagePcFile_202111230701480660.jpg	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/upload/banner/202111/imagePcFile_202111230701480660.jpg	(from https://www.baristapaulbassett.co.kr/Index.pb)
16:14:50	11788/11788	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:14:49%20GMT	https://www.baristapaulbassett.co.kr/whatsNews/class/Coffee.pb	C:/sbs_web_pf/sbs_web_pf/%eb%a0%88%ed%8d%bc%eb%9f%b0%ec%8a%a4/%ed%8f%b4%eb%b0%94%ec%85%8b/www.baristapaulbassett.co.kr/whatsNews/class/Coffee.html	(from https://www.baristapaulbassett.co.kr/Index.pb)
